ep_rets,avg_losses
159.57026863098145,1174.9514061391556
164.48306274414062,1171.0174066033403
156.55189514160156,1167.1125813973931
169.19128036499023,1163.2292700216176
-29809.13247680664,1169.3650649359972
156.28999710083008,1165.5042422485249
-19812.26312637329,1168.2814423399816
162.06288528442383,1164.4476845844029
173.7526512145996,1160.6350362286028
169.60314750671387,1156.8488070365584
-19838.02541732788,1159.6261211967942
165.97145462036133,1155.8689530558001
154.24551010131836,1152.1399925245419
169.19128036499023,1148.4299046002816
164.48306274414062,1144.7452855586025
-9871.319263458252,1144.3117786942335
-19812.26312637329,1147.0672316400075
156.28999710083008,1143.4249078938299
165.97145462036133,1139.8026709094506
-19834.89910507202,1142.5532310228946
156.55189514160156,1138.9595732132714
169.60314750671387,1135.3843118676878
159.57026863098145,1131.8347990238624
173.7526512145996,1128.3028458077804
162.06288528442383,1124.7968022452487
165.97145462036133,1121.3113827687966
-19842.057193756104,1124.0616300504732
169.19128036499023,1120.5988301547873
-19813.390621185303,1123.3253745329248
164.48306274414062,1119.8875767967618
156.28999710083008,1116.4734694002289
154.24551010131836,1113.0809799607343
156.55189514160156,1109.7083531160436
-19840.058374404907,1112.434522247593
169.60314750671387,1109.0801151864105
173.7526512145996,1105.7445560478027
-19812.26312637329,1108.449493863139
-19813.390621185303,1111.1384433066087
-39788.82691478729,1119.7920255169113
-39794.70168495178,1128.3956416731592
-39728.68819999695,1136.9624272690294
-39728.68819999695,1145.477459890762
-39728.68819999695,1153.9417804539341
-39728.68819999695,1162.355563375272
-29768.170602798462,1167.7898969174153
-39728.68819999695,1176.1132089134298
-29707.545558929443,1181.4698451145496
-29707.545558929443,1186.7949456552324
-29707.545558929443,1192.088696805448
-29707.545558929443,1197.3514398842885
-19754.6086769104,1199.7070893648888
-29707.545558929443,1204.9172977055214
-19726.171829223633,1207.2291601025463
-19735.608081817627,1209.5302391130654
-29707.545558929443,1214.667007578359
-19726.171829223633,1216.9294899205488
-19735.608081817627,1219.1811881872566
-19726.171829223633,1221.4169421984845
-19754.6086769104,1223.6473158815377
-19726.171829223633,1225.856770794035
-19735.608081817627,1228.0561269525558
-9784.872486114502,1227.4550867686994
-19735.608081817627,1229.636851305407
-19726.171829223633,1231.8037373495338
-19726.171829223633,1233.9584814992372
-19754.6086769104,1236.108998738383
-9788.904262542725,1235.4944977453674
-9760.237686157227,1234.8752678704543
-19726.171829223633,1236.9971125691038
-9760.237686157227,1236.37665897313
-19735.608081817627,1238.4848090063526
-9784.872486114502,1237.869774523854
-19754.6086769104,1239.9669123162448
-19735.608081817627,1242.0471733127647
-9760.237686157227,1241.4197515734602
-9759.110191345215,1240.795030601981
-9760.237686157227,1240.1735722438953
-19735.608081817627,1242.2296172644878
-9784.872486114502,1241.6137668761958
-19754.6086769104,1243.6595468148794
-9759.110191345215,1243.035749713576
-9760.237686157227,1242.415201765748
-9759.110191345215,1241.7972965896154
180.46279907226562,1238.5596676559383
-19754.6086769104,1240.5847832599222
-9788.904262542725,1239.9831616714332
-9784.872486114502,1239.3831693912891
-9759.110191345215,1238.7791539067555
-9760.237686157227,1238.1780889201293
-9781.746173858643,1237.5853093517865
177.31331253051758,1234.4152117084282
-9760.237686157227,1233.828994206624
-9759.110191345215,1233.2451886739866
-9760.237686157227,1232.6642955349796
-9786.905445098877,1232.0929010532864
-9788.904262542725,1231.5245337558476
-9784.872486114502,1230.9576220200481
-9759.110191345215,1230.3866626356823
-29735.508224964142,1234.888443683348
-29745.415105819702,1239.3695291842091
-19754.6086769104,1241.3045198057923
-29735.508224964142,1245.7435467691034
-9760.237686157227,1245.140923268809
-9759.110191345215,1244.5407869140565
-29735.508224964142,1248.9375747155832
-29745.415105819702,1253.3146217117958
-9760.237686157227,1252.6980446905732
-29735.508224964142,1257.041006861508
-9781.746173858643,1256.4230508813855
-19782.40263414383,1258.2772323800052
-9759.110191345215,1257.6530947135188
-29735.508224964142,1261.9400473858873
-29745.415105819702,1266.2081290823412
-19722.097163677216,1268.010928821422
180.46279907226562,1264.9436908240702
-19722.097163677216,1266.7397044986226
-9759.110191345215,1266.1026626904663
-19722.097163677216,1267.8862595352653
-19722.097163677216,1269.6608326922692
-9776.891860485077,1269.030221125356
-19722.097163677216,1270.7930755344987
-19722.097163677216,1272.5472019462334
-9757.891265392303,1271.908856382881
-19722.097163677216,1273.651334540334
-9757.891265392303,1273.0111084425232
-9776.891860485077,1272.377564301968
-9757.891265392303,1271.742323529429
-9757.891265392303,1271.1098385764142
-9776.891860485077,1270.4845001635467
181.08097887039185,1267.5187101382571
-9757.891265392303,1266.8995228676874
-9776.891860485077,1266.287314506362
-9757.891265392303,1265.6733868092672
-9757.891265392303,1265.062155147492
-9776.891860485077,1264.4579984138472
-9757.891265392303,1263.8520274797615
-9757.891265392303,1263.248668485027
-9776.891860485077,1262.6524112738416
-19757.767836093903,1264.358615484565
-29735.508224964142,1268.3506452065599
181.08097887039185,1265.4626443143927
181.08097887039185,1262.5878391137614
-29768.170602798462,1266.5639708484237
-19757.767836093903,1268.2417014786943
-9784.872486114502,1267.6451099280232
-29745.415105819702,1271.5775355591306
-9776.891860485077,1270.9743251431612
-9786.905445098877,1270.3760690395718
181.08097887039185,1267.535419273594
-9788.904262542725,1266.9479673272533
-19757.767836093903,1268.5983948625064
180.46279907226562,1265.7808208856327
-19787.375661849976,1267.4330635003705
-9776.891860485077,1266.8483451914005
177.31331253051758,1264.0541110572035
-19782.40263414383,1265.6980129309568
-9781.746173858643,1265.1220103264332
-29745.415105819702,1268.9556028054842
181.08097887039185,1266.1804212845177
180.46279907226562,1263.4175079532529
-29768.170602798462,1267.2345386865652
177.31331253051758,1264.4820829552446
-19757.767836093903,1266.0943849553898
-19731.347178459167,1267.7000252339137
-9784.872486114502,1267.1301337809755
183.0797963142395,1264.400498387498
-9788.904262542725,1263.8410608659256
181.08097887039185,1261.1306464428137
-19731.347178459167,1262.7289640329525
-9786.905445098877,1262.176257602196
-9805.261099338531,1261.629910341838
180.46279907226562,1258.947443068384
-19731.347178459167,1260.536133663338
-9776.891860485077,1259.9905854960746
177.31331253051758,1257.329356446829
-19731.347178459167,1258.9108111895434
-9785.485007286072,1258.3779340002493
-19782.40263414383,1259.9568673877625
-9784.872486114502,1259.4198079690439
-19731.347178459167,1260.9826314086167
-9757.048161506653,1260.4431637993023
-19731.347178459167,1261.9969710817488
-19731.347178459167,1263.5442120531475
-9757.048161506653,1263.0015190268366
-9757.048161506653,1262.4600213671895
-9785.485007286072,1261.9264542402382
-9757.048161506653,1261.3890854280519
-9757.048161506653,1260.853829805957
-9785.485007286072,1260.3264852214097
177.17647075653076,1257.74693520862
-9757.048161506653,1257.2219177558516
-9757.048161506653,1256.6990069669134
-9757.048161506653,1256.178170447749
-9785.485007286072,1255.665194324989
-9757.048161506653,1255.1484600933275
-9757.048161506653,1254.6337990598456
177.17647075653076,1252.1020336606414
-9785.485007286072,1251.601344049388
177.17647075653076,1249.0858916396992
-29768.170602798462,1252.630198402036
-9781.746173858643,1252.1305752766277
-19757.767836093903,1253.6402520939187
177.17647075653076,1251.1407796587328
177.31331253051758,1248.6511841055847
181.08097887039185,1246.1707767289738
-9785.485007286072,1245.6896816128021
180.46279907226562,1243.2250819561325
-9749.232614040375,1242.7479080122628
-19757.58159828186,1244.2550172043982
-9788.904262542725,1243.7820159095552
183.0797963142395,1241.340127292356
-29745.415105819702,1244.8110008550173
-9786.905445098877,1244.3392498002365
177.17647075653076,1241.9117483755256
-9749.232614040375,1241.44317719336
171.19321060180664,1239.0319125208107
-9785.485007286072,1238.5747954795152
177.31331253051758,1236.177248767736
183.0797963142395,1233.7879453770513
-29768.170602798462,1237.2237858242333
-19757.58159828186,1238.7062468117017
-9781.746173858643,1238.2532945991657
-9749.232614040375,1237.798535540711
177.17647075653076,1235.4301553861305
180.46279907226562,1233.0701381558695
-19782.40263414383,1234.5509752528424
-19757.58159828186,1236.0213823043996
-9788.904262542725,1235.5799675888857
181.08097887039185,1233.2375135132652
180.30278491973877,1230.9042100842896
-9784.872486114502,1230.4741898979928
-19757.58159828186,1231.9382765328642
-9749.232614040375,1231.5036188792294
177.31331253051758,1229.191595197701
177.17647075653076,1226.888366038106
191.09684991836548,1224.5933780469782
-9786.905445098877,1224.1803785595785
-19755.858763694763,1225.6439758083689
-9809.822473526001,1225.2348988193048
183.0797963142395,1222.959384390227
180.46279907226562,1220.6927447530384
-19787.375661849976,1222.1531312338016
-9749.232614040375,1221.7441039943833
177.72518157958984,1219.4928577876206
-19757.58159828186,1220.941774463095
-9749.232614040375,1220.5370083940772
-9781.746173858643,1220.137960633156
-9785.485007286072,1219.7410849989647
-9749.232614040375,1219.3405309930472
171.19321060180664,1217.1195276374754
-9749.517004966736,1216.7267213941723
-9749.232614040375,1216.3336642841803
177.31331253051758,1214.1290927889172
-19755.858763694763,1215.5675778776883
177.17647075653076,1213.3724611543566
181.08097887039185,1211.1845465364183
-9781.746173858643,1210.8094592547177
-9749.517004966736,1210.4325979903529
-9749.232614040375,1210.0555890490666
180.46279907226562,1207.8893954845535
191.09684991836548,1205.729244371106
