Episode,Episodic Reward,Cumulative Reward
773,63.57615280151367,78.787451815636
774,33.05786180496216,78.72836965799948
775,158.9348816871643,78.8318619315855
776,-4.547659873962402,78.72441409420722
777,189.4843897819519,78.86696232546556
778,47.9618353843689,78.8272385119166
779,64.42200088500977,78.80874655090645
780,101.86655855178833,78.83830784834348
781,172.7650408744812,78.9585725513219
782,-52.52562952041626,78.79043418550125
783,67.45327758789062,78.77595505830124
784,14.921915054321289,78.69450857870433
785,157.14406967163086,78.79444432531952
786,103.21283864974976,78.82551098476536
787,121.24338054656982,78.87940916718189
788,131.66150569915771,78.94639152318693
789,152.52014684677124,79.03964089622062
790,68.17816162109375,79.02589218827742
791,54.79497480392456,78.99525891724791
792,97.79785537719727,79.0189995693438
793,136.49289226531982,79.09147610489988
794,28.407309532165527,79.02764214196193
795,96.23506903648376,79.0492867040934
796,71.02705669403076,79.0392085256888
797,31.276975631713867,78.97928100637391
798,155.25984239578247,79.07487068230049
799,115.64055156707764,79.12063498878956
800,124.45384120941162,79.17730149656535
801,63.57615280151367,79.15782440705841
802,124.30267810821533,79.21411474833167
803,74.630699634552,79.20840688393095
804,139.03641986846924,79.28281983540425
805,127.45088958740234,79.34265594689742
806,129.79188919067383,79.40524804769615
807,86.60625076293945,79.41417122330364
808,63.57615280151367,79.39456971535589
809,96.82346963882446,79.41611347298686
810,75.00559186935425,79.41066838458732
811,112.6171350479126,79.45161347295148
812,121.04671669006348,79.50283896952428
813,74.10491561889648,79.49619945740788
814,63.57615280151367,79.47664166053332
815,-21.209490299224854,79.35310039432503
816,128.29929542541504,79.41308347647096
817,156.5373330116272,79.50748280270739
818,61.42036771774292,79.48537141507296
819,135.5973253250122,79.55388417930976
820,-41.44342660903931,79.40632648322641
821,130.14203357696533,79.46812393401049
822,107.96197032928467,79.50278798072007
823,84.1516752243042,79.5084366894
824,63.57615280151367,79.48910139341956
825,-3.646787643432617,79.38833061882944
826,-10.609426975250244,79.27937449583419
827,81.83572196960449,79.28246560523415
828,109.20582628250122,79.3186049297236
829,124.53756952285767,79.37315132850905
830,77.48886775970459,79.37088110734182
831,94.02253818511963,79.38851246363276
832,108.88679671287537,79.42396713220157
833,63.57615280151367,79.40494214500985
834,95.08619022369385,79.4237446007397
835,-30.55576515197754,79.2920326130119
836,84.22067260742188,79.29792811539755
837,104.00080680847168,79.32744171001293
838,37.761338233947754,79.27784015455224
839,69.49399471282959,79.26617883698165
840,63.57615280151367,79.24750023455847
841,82.72384357452393,79.25163381760242
842,23.62721061706543,79.18557155726924
843,160.2647728919983,79.28175091828315
844,89.19281244277954,79.29349388217474
845,-28.65211296081543,79.16574760188718
846,55.32686901092529,79.13756925839904
847,112.89276218414307,79.17742190648138
848,116.8479151725769,79.22184465797443
849,140.4788019657135,79.29399655115198
850,128.35595607757568,79.351716503536
851,79.82856321334839,79.3522768404453
852,217.34116172790527,79.51423562552448
853,68.681809425354,79.50153641544222
854,88.3744888305664,79.51192628946461
855,28.297929763793945,79.45202687832347
856,27.342576026916504,79.3911513516279
857,72.51345300674438,79.38312603267238
858,94.22595882415771,79.40042537159019
859,164.45934534072876,79.49944623302109
860,7.9624857902526855,79.41626372087833
861,77.29409790039062,79.41379895221343
862,69.54045677185059,79.40234495896475
863,-9.583185195922852,79.29923310478759
864,90.45858860015869,79.31214902549982
865,63.57615280151367,79.2939571223507
866,135.72925281524658,79.35912490028707
867,45.61565017700195,79.32020509091765
868,87.23441791534424,79.32932284762782
869,105.5501184463501,79.35949637535938
870,23.30017375946045,79.2950603723526
871,81.1215181350708,79.29715733878511
872,-51.43423938751221,79.14723601226413
873,162.08563899993896,79.2422399103027
874,35.301856994628906,79.19196487264175
875,63.57615280151367,79.17411823027474
876,92.98391795158386,79.18988284182875
877,86.11783981323242,79.1977824506901
878,66.93567943572998,79.1838165019259
879,122.15525650978088,79.2327032368609
880,213.03918170928955,79.38475605330684
881,86.09159469604492,79.39236880999553
882,36.06123352050781,79.34324053869226
883,101.66618394851685,79.36852133530587
884,93.6260175704956,79.3846497247122
885,132.4711275100708,79.44463444537362
886,72.47763586044312,79.43677101581953
887,67.18771553039551,79.42296148314148
888,82.25463247299194,79.42615030182374
889,62.95223045349121,79.4076194583498
890,81.25469493865967,79.40969482405802
891,41.53800010681152,79.36719011618231
892,-30.452826976776123,79.24407350509156
893,88.1388168334961,79.25403402393636
894,140.79644775390625,79.32287341289606
895,130.92804336547852,79.3805328206643
896,-34.7857723236084,79.25311506938722
897,77.34864807128906,79.25099191777284
898,185.8885269165039,79.36974195674692
899,69.93957710266113,79.35925234066896
900,119.99498558044434,79.40440315537982
901,16.984105110168457,79.33512424522976
902,119.70292353630066,79.3798779029804
903,84.34691905975342,79.38537850226807
904,89.79676818847656,79.39689552625724
905,77.29409790039062,79.39457199296899
906,20.559309005737305,79.32963240909787
907,131.0176773071289,79.3866203307054
908,32.32430410385132,79.33478958596217
909,170.0935730934143,79.43463423228499
910,56.31783103942871,79.40923115185329
911,115.47511291503906,79.44882048419488
912,90.71681022644043,79.46117573610523
913,100.98926949501038,79.48475524734171
914,67.16384553909302,79.47127503978345
915,34.7385311126709,79.42238679505436
916,106.5489387512207,79.4520009347445
917,160.4064564704895,79.5402827837475
918,85.12660694122314,79.54636810418047
919,115.03515720367432,79.58498484966415
920,135.9551863670349,79.6462568078352
921,-2.835296630859375,79.55670028944357
922,136.6345829963684,79.61860688673958
923,127.06233072280884,79.67000853769957
924,113.24114179611206,79.70634093300089
925,136.62693309783936,79.76787670831422
926,83.95382118225098,79.77239716670941
927,113.85522556304932,79.80916397188345
928,-51.42968940734863,79.66774279367307
929,100.2953987121582,79.689946944285
930,119.57297277450562,79.732831918296
931,63.34328842163086,79.71522768253159
932,158.4098973274231,79.79966402335228
933,204.57074880599976,79.93339508957163
934,90.17135715484619,79.94435650505908
935,94.45001339912415,79.95987057660352
936,90.45858860015869,79.97108715568852
937,7.211431503295898,79.89343544207871
938,226.9749321937561,80.05023874351973
939,28.830604553222656,79.9956917422521
940,66.93567943572998,79.98179811213879
941,84.04812431335449,79.98611939396793
942,131.65405082702637,80.04096857807944
943,182.477112531662,80.1495965144035
944,57.77112913131714,80.12589051081973
945,42.94640064239502,80.08654713529758
946,55.03751754760742,80.06006824567001
947,149.28093457221985,80.13316314147417
948,116.55772876739502,80.17158567905426
949,78.5533618927002,80.16988049065979
950,31.475887298583984,80.11862365572077
951,82.36865234375,80.1209896164863
952,-22.776899099349976,80.01290359892765
953,110.21380853652954,80.04459395038369
954,113.44626235961914,80.07960618142062
955,74.5645079612732,80.07383120946236
956,51.360435485839844,80.04379627669705
957,121.1777138710022,80.08677842674335
958,23.978530883789062,80.02821031866094
959,87.14530849456787,80.03563169319264
960,104.37101531028748,80.06098105112711
961,204.57074880599976,80.19054376471179
962,75.98515224456787,80.1861722558551
963,40.5513219833374,80.14501457125228
964,30.31918239593506,80.09332802335257
965,85.55811524391174,80.09899101529096
966,105.05556297302246,80.12482597590974
967,61.00041055679321,80.10504891756526
968,46.577632188797,80.07041315648182
969,37.3092565536499,80.02628399590098
970,72.42150115966797,80.01844401359558
971,112.3578085899353,80.05174922943115
972,-25.05755376815796,79.94361208642951
973,86.64650344848633,79.9505009778602
974,113.24114179611206,79.98468028054835
975,71.7970085144043,79.97628266848051
976,95.3258638381958,79.99200969836751
977,79.64405679702759,79.99165355414915
978,153.80451726913452,80.06712682993134
979,39.8572461605072,80.02605442883898
980,56.31783103942871,80.00186236415591
981,43.55586862564087,79.96471048470788
982,-10.623690605163574,79.87246160376097
983,-14.970942497253418,79.7759779780224
984,139.21244955062866,79.83638089628724
985,57.02180480957031,79.81321889010783
986,73.28109836578369,79.8065940214219
987,185.8885269165039,79.914073183423
988,162.31190824508667,79.99747180190646
989,166.8569097518921,80.08529732056165
990,112.83602952957153,80.11837886824752
991,116.8479151725769,80.15544197249004
992,74.14986801147461,80.14938796648094
993,90.17135715484619,80.1594805839919
994,-22.776899099349976,80.05592285795231
995,94.85901403427124,80.07080033652147
996,87.23441791534424,80.0779927236488
997,125.01399326324463,80.12306393783095
998,15.114981651306152,80.05792557882641
999,81.62703323364258,80.05949625715957
1000,63.57615280151367,80.04301291370392
